Min °C,Max °C,Rain(mm),Max wind gust Spd - km/h,Temp °C- 9:00AM,RH -% 9:00AM,Spd - 9:00AM - km/h,MSLP- hPa - 9:00AM,Temp °C- 3:00PM,RH -% 3:00PM,Spd - 3:00PM - km/h,MSLP- hPa - 3:00PM,RainTomorrow,State_NSW,State_NT,State_QLD,State_SA,State_TAS,State_VIC,State_WA,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September
8.0,27.2,0.0,41.0,13.9,66.0,6.0,1024.3,25.6,21.0,6.0,1020.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14.9,35.9,0.0,59.0,22.9,31.0,17.0,1015.0,35.1,11.0,9.0,1008.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.6,26.5,0.0,30.0,13.6,55.0,11.0,1016.3,24.6,19.0,20.0,1011.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.2,21.1,0.0,52.0,12.8,61.0,22.0,1021.6,19.6,26.0,30.0,1021.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.4,23.3,0.0,54.0,14.8,53.0,33.0,1013.9,21.6,22.0,28.0,1014.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18.9,26.8,0.0,50.0,21.2,42.0,22.0,1012.7,25.8,32.0,31.0,1012.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.4,24.4,0.0,46.0,18.6,22.0,20.0,1013.8,22.3,25.0,11.0,1012.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.7,23.5,0.0,31.0,13.2,62.0,13.0,1029.4,21.5,29.0,11.0,1026.3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.5,22.9,0.2,46.0,14.4,56.0,11.0,1020.5,21.7,30.0,17.0,1018.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.9,27.8,0.0,37.0,16.4,67.0,13.0,1022.3,27.2,27.0,9.0,1019.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.3,22.2,0.0,33.0,12.1,57.0,15.0,1026.2,20.5,31.0,15.0,1021.7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.1,21.7,1.0,48.0,13.6,49.0,30.0,1018.3,20.2,23.0,26.0,1017.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.9,39.1,0.0,59.0,25.4,17.0,15.0,1011.7,38.4,5.0,43.0,1005.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17.8,34.3,0.0,54.0,24.1,42.0,24.0,1012.9,32.7,24.0,31.0,1007.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.6,27.4,0.0,37.0,17.4,37.0,17.0,1028.3,26.8,12.0,19.0,1023.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.5,18.2,0.0,48.0,11.9,52.0,28.0,1024.0,17.0,35.0,26.0,1023.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.9,24.1,0.0,31.0,13.6,69.0,9.0,1016.3,23.1,26.0,9.0,1012.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.0,31.5,0.0,28.0,20.0,31.0,6.0,1024.6,29.4,14.0,11.0,1020.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.3,34.0,0.0,33.0,22.5,22.0,20.0,1019.8,33.0,9.0,17.0,1015.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.4,34.3,0.0,52.0,24.2,11.0,22.0,1022.1,33.2,8.0,26.0,1016.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.6,20.1,0.0,31.0,9.1,63.0,13.0,1030.1,18.9,27.0,15.0,1026.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.0,22.7,0.0,43.0,17.8,53.0,22.0,1012.6,20.8,46.0,19.0,1010.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.0,34.9,0.0,37.0,23.6,25.0,15.0,1020.2,33.8,8.0,15.0,1015.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.6,36.7,0.0,35.0,26.6,16.0,13.0,1015.1,34.8,7.0,15.0,1012.1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.6,16.7,0.4,83.0,10.1,88.0,24.0,1008.5,12.2,76.0,46.0,1011.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.8,22.6,0.0,35.0,11.7,81.0,6.0,1028.0,21.7,34.0,22.0,1024.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19.6,29.7,0.0,54.0,25.1,19.0,13.0,1013.0,27.9,17.0,20.0,1007.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.1,28.7,0.0,56.0,24.9,16.0,20.0,1018.1,23.7,35.0,28.0,1016.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.0,26.4,0.0,46.0,13.1,55.0,17.0,1022.5,25.0,20.0,17.0,1015.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.3,17.4,0.0,39.0,11.3,57.0,19.0,1029.4,16.3,31.0,20.0,1027.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.7,13.7,0.0,46.0,12.7,61.0,24.0,1022.2,11.2,82.0,13.0,1022.7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.1,19.2,0.2,39.0,13.5,53.0,26.0,1030.0,18.1,28.0,22.0,1028.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.0,22.1,0.0,31.0,15.1,51.0,19.0,1028.6,21.2,27.0,17.0,1024.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.6,17.9,3.0,50.0,11.5,66.0,26.0,1021.3,15.9,41.0,28.0,1019.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.1,25.9,0.0,24.0,12.4,80.0,6.0,1028.8,25.2,33.0,7.0,1023.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.1,18.1,6.2,48.0,12.6,70.0,28.0,1016.1,13.3,66.0,19.0,1018.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.1,19.6,0.0,24.0,11.6,52.0,13.0,1024.8,18.5,24.0,15.0,1020.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.0,22.9,0.0,52.0,19.4,24.0,22.0,1019.1,21.5,25.0,31.0,1018.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.7,19.2,0.0,65.0,13.2,58.0,22.0,1022.4,15.6,68.0,22.0,1020.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.4,33.1,0.0,80.0,25.5,26.0,33.0,1019.5,31.2,15.0,22.0,1015.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.4,18.1,0.0,48.0,12.5,57.0,15.0,1026.3,16.0,36.0,30.0,1023.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.0,20.5,0.0,30.0,13.5,50.0,19.0,1025.3,20.0,32.0,15.0,1022.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.5,26.9,0.0,44.0,17.9,44.0,6.0,1012.1,25.6,32.0,24.0,1008.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.5,26.5,0.0,56.0,21.3,17.0,30.0,1022.5,23.9,34.0,20.0,1021.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.7,30.4,0.0,57.0,20.3,34.0,31.0,1017.7,29.3,13.0,41.0,1011.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.9,26.7,0.0,35.0,17.5,36.0,17.0,1026.0,25.5,16.0,15.0,1020.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.1,26.2,0.0,35.0,16.4,57.0,13.0,1017.4,25.2,27.0,19.0,1014.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.2,18.6,0.0,24.0,10.9,62.0,9.0,1031.3,18.2,31.0,9.0,1028.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.8,16.4,4.4,33.0,8.7,62.0,17.0,1029.4,15.4,29.0,17.0,1025.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3.0,18.8,0.0,31.0,13.6,53.0,13.0,1032.3,17.8,36.0,11.0,1028.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.2,24.8,0.0,24.0,15.7,62.0,4.0,1018.6,24.1,26.0,7.0,1014.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.1,25.5,0.0,37.0,14.4,41.0,15.0,1031.1,24.8,15.0,15.0,1025.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.6,21.8,0.0,39.0,14.0,40.0,19.0,1027.3,21.2,25.0,15.0,1022.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3.4,20.3,0.0,22.0,13.2,62.0,9.0,1031.3,19.6,34.0,7.0,1026.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15.3,29.6,0.0,70.0,18.0,78.0,15.0,1004.1,28.3,33.0,20.0,998.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.8,25.8,0.0,35.0,16.8,71.0,7.0,1019.1,24.9,20.0,19.0,1013.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.7,21.4,0.0,44.0,15.6,59.0,17.0,1020.2,20.6,38.0,17.0,1017.3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.2,21.9,5.4,24.0,16.5,83.0,13.0,1021.5,21.8,52.0,11.0,1019.7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,20.5,0.8,26.0,16.0,77.0,11.0,1023.1,19.4,49.0,13.0,1021.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.9,24.3,0.0,24.0,14.7,52.0,6.0,1021.6,23.0,25.0,11.0,1018.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,23.6,0.0,46.0,20.5,60.0,17.0,1013.0,22.3,40.0,22.0,1013.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,19.3,0.0,20.0,12.9,77.0,9.0,1025.7,18.7,49.0,9.0,1021.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.8,20.6,3.4,63.0,14.6,67.0,20.0,1008.3,20.1,45.0,39.0,1009.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.9,21.5,0.0,52.0,15.8,70.0,22.0,1015.9,20.2,30.0,31.0,1015.2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.3,20.7,1.0,39.0,13.7,90.0,7.0,1018.6,19.5,44.0,17.0,1014.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.8,28.9,0.0,59.0,15.9,76.0,19.0,1018.5,28.4,35.0,20.0,1013.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.4,22.7,0.0,50.0,17.0,64.0,26.0,1016.6,21.3,47.0,30.0,1014.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.3,18.7,0.0,28.0,12.6,54.0,15.0,1023.4,17.9,35.0,9.0,1019.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.2,22.3,0.0,37.0,14.4,69.0,6.0,1016.7,21.6,36.0,17.0,1010.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.2,21.3,9.4,41.0,17.9,86.0,13.0,1018.9,20.1,61.0,24.0,1018.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,23.0,12.2,20.0,15.3,90.0,7.0,1012.6,21.2,58.0,6.0,1009.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.5,23.4,0.0,30.0,14.5,71.0,17.0,1024.3,22.1,44.0,15.0,1019.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.3,25.2,0.0,44.0,18.8,72.0,24.0,1013.8,23.4,40.0,20.0,1013.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.7,25.4,0.0,57.0,18.5,46.0,15.0,1017.0,16.0,90.0,26.0,1017.7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.4,15.1,7.2,50.0,11.4,78.0,24.0,1013.7,14.3,56.0,28.0,1014.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.6,21.1,0.2,26.0,15.3,62.0,6.0,1023.9,20.6,41.0,11.0,1021.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.8,27.6,0.0,31.0,18.9,37.0,11.0,1023.2,27.3,18.0,15.0,1020.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.2,25.6,0.0,39.0,16.9,51.0,13.0,1018.4,24.7,31.0,20.0,1015.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,19.7,0.0,28.0,13.5,74.0,17.0,1017.5,17.6,74.0,7.0,1012.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.6,16.5,0.0,46.0,16.5,55.0,22.0,1015.7,14.8,94.0,11.0,1012.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.1,21.5,0.0,41.0,14.6,61.0,17.0,1024.9,20.7,41.0,20.0,1021.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.4,30.8,0.0,52.0,21.6,30.0,15.0,1019.4,30.6,13.0,24.0,1012.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.4,25.6,0.0,44.0,16.1,75.0,4.0,1022.9,24.8,37.0,9.0,1018.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.5,15.2,7.8,33.0,14.0,92.0,17.0,1008.1,13.5,89.0,13.0,1006.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.9,32.7,0.0,54.0,21.7,70.0,11.0,1017.8,29.5,36.0,13.0,1015.3,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
19.5,34.4,0.0,56.0,21.6,71.0,19.0,1007.5,33.0,37.0,28.0,1004.9,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12.6,27.3,0.0,43.0,15.6,62.0,17.0,1020.3,24.5,29.0,20.0,1017.8,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14.0,26.7,0.0,39.0,17.6,64.0,17.0,1018.1,23.2,41.0,19.0,1015.1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12.7,24.2,0.2,39.0,17.3,65.0,17.0,1016.7,21.8,41.0,22.0,1016.1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
16.9,33.6,0.0,50.0,23.5,54.0,11.0,1009.0,31.7,27.0,20.0,1006.4,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12.0,33.3,0.0,30.0,14.8,91.0,9.0,1013.2,30.6,25.0,15.0,1010.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
19.4,35.1,0.0,33.0,25.6,53.0,24.0,1016.9,33.8,27.0,13.0,1013.9,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
24.9,29.6,9.6,43.0,26.5,86.0,7.0,1009.4,24.5,89.0,17.0,1009.6,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20.4,34.2,0.0,50.0,24.1,59.0,22.0,1017.2,33.1,27.0,30.0,1013.3,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
17.5,29.8,0.0,46.0,18.8,78.0,24.0,1012.3,26.9,47.0,22.0,1010.4,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12.7,29.0,0.0,33.0,16.7,50.0,17.0,1022.0,26.7,24.0,17.0,1019.2,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13.0,30.2,0.0,33.0,16.5,69.0,13.0,1016.8,28.3,31.0,9.0,1012.5,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14.6,26.3,5.4,43.0,18.2,62.0,13.0,1015.9,24.0,43.0,20.0,1013.8,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20.5,29.1,0.0,44.0,21.6,70.0,20.0,1014.8,27.4,45.0,30.0,1011.2,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15.1,29.2,0.0,31.0,17.4,69.0,17.0,1014.3,28.2,33.0,13.0,1011.4,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11.7,35.1,0.0,28.0,19.4,46.0,9.0,1018.2,33.2,15.0,7.0,1014.8,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
16.5,35.1,0.0,59.0,19.7,48.0,17.0,1016.3,32.8,28.0,11.0,1013.2,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
19.0,37.0,0.0,39.0,23.8,67.0,17.0,1009.3,36.3,24.0,9.0,1006.1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11.1,25.3,0.0,48.0,15.0,56.0,20.0,1017.8,22.5,30.0,17.0,1015.5,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9.9,25.4,0.0,48.0,14.6,51.0,15.0,1016.8,22.5,32.0,24.0,1013.9,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11.6,26.9,0.0,37.0,15.0,48.0,20.0,1021.2,23.9,23.0,15.0,1017.2,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
17.0,31.9,0.0,50.0,20.1,72.0,19.0,1010.5,30.3,33.0,28.0,1009.3,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14.7,27.6,0.0,67.0,20.0,65.0,35.0,1011.0,26.5,31.0,41.0,1010.5,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
18.1,34.4,0.0,43.0,23.0,56.0,7.0,1012.9,33.5,25.0,24.0,1009.8,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13.1,30.2,0.0,43.0,16.6,50.0,17.0,1019.0,27.8,19.0,19.0,1014.9,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
17.3,29.9,0.0,43.0,19.0,80.0,17.0,1013.5,27.3,47.0,19.0,1010.8,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15.4,25.3,0.0,41.0,16.8,71.0,20.0,1016.5,23.4,35.0,20.0,1014.2,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14.9,25.6,0.0,44.0,18.5,66.0,19.0,1013.4,24.0,43.0,26.0,1012.6,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13.8,42.7,0.0,37.0,27.0,23.0,9.0,1011.9,39.9,6.0,17.0,1004.7,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24.6,32.5,0.0,65.0,27.0,52.0,13.0,1007.0,25.4,59.0,31.0,1010.2,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12.1,27.6,0.0,43.0,14.9,50.0,26.0,1014.3,25.9,15.0,19.0,1010.1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.1,27.9,0.0,41.0,17.9,51.0,11.0,1015.0,26.2,32.0,19.0,1013.1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
30.4,42.7,0.0,98.0,38.0,31.0,24.0,1006.3,40.9,22.0,39.0,1003.4,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12.3,25.5,8.6,26.0,13.1,89.0,9.0,1019.3,20.6,66.0,9.0,1015.6,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.7,35.5,0.0,35.0,23.3,35.0,13.0,1012.8,33.9,15.0,9.0,1009.7,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15.2,25.6,1.8,52.0,18.1,75.0,20.0,1007.0,24.2,48.0,30.0,1007.2,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15.4,33.4,0.0,35.0,19.6,55.0,13.0,1016.3,31.6,27.0,13.0,1012.9,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.2,29.4,0.0,61.0,22.7,59.0,26.0,1012.1,28.1,35.0,33.0,1011.4,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13.1,27.6,0.0,44.0,16.8,59.0,24.0,1020.8,25.8,25.0,22.0,1018.2,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13.3,29.6,0.0,37.0,18.2,62.0,9.0,1010.3,27.1,24.0,9.0,1006.6,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12.1,31.8,0.0,35.0,20.5,54.0,7.0,1016.0,29.2,29.0,19.0,1012.8,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15.3,15.6,0.0,44.0,15.4,62.0,26.0,1022.1,13.1,89.0,20.0,1021.2,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12.6,31.0,0.2,35.0,16.9,54.0,19.0,1020.3,28.0,25.0,17.0,1015.3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.1,25.4,0.0,39.0,18.0,70.0,19.0,1007.2,18.2,79.0,11.0,1006.6,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16.5,34.0,0.0,39.0,19.6,72.0,19.0,1016.3,32.2,29.0,19.0,1012.4,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.2,34.7,0.0,28.0,19.6,49.0,13.0,1018.9,32.1,16.0,11.0,1015.3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18.2,40.1,0.0,28.0,25.1,40.0,17.0,1013.0,38.1,11.0,13.0,1008.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.4,28.6,0.0,50.0,16.8,55.0,28.0,1013.9,26.5,24.0,28.0,1010.3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18.1,25.4,0.0,72.0,20.9,48.0,43.0,1000.8,23.8,33.0,35.0,1004.4,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18.9,44.7,0.0,39.0,30.4,16.0,17.0,1010.5,43.8,8.0,17.0,1005.4,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13.1,33.4,0.0,37.0,21.3,68.0,11.0,1015.9,31.4,25.0,19.0,1012.3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
19.9,39.3,0.0,44.0,25.7,34.0,11.0,1011.4,37.6,12.0,11.0,1007.8,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11.9,31.5,0.0,41.0,16.2,63.0,15.0,1012.9,28.5,29.0,17.0,1007.3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.5,34.8,0.0,37.0,19.2,56.0,13.0,1016.9,30.8,16.0,17.0,1014.4,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12.6,30.7,0.0,35.0,17.9,53.0,17.0,1017.9,28.6,19.0,17.0,1015.5,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18.3,36.4,0.0,37.0,21.5,56.0,15.0,1015.9,34.5,11.0,19.0,1012.4,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.9,34.6,0.0,52.0,22.1,61.0,20.0,1008.6,33.4,24.0,24.0,1006.7,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15.8,34.5,0.0,69.0,26.7,25.0,20.0,1001.2,34.0,18.0,30.0,996.2,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13.1,38.8,0.0,30.0,22.0,45.0,13.0,1016.8,36.6,9.0,11.0,1012.9,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-3.0,17.2,0.0,20.0,5.9,85.0,2.0,1031.2,16.7,39.0,7.0,1027.2,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.6,19.6,0.0,31.0,8.2,79.0,7.0,1023.1,18.9,36.0,17.0,1017.5,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5.3,22.8,0.0,37.0,10.8,65.0,17.0,1021.8,22.0,27.0,19.0,1016.2,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,15.3,0.0,19.0,7.2,96.0,13.0,1028.2,14.8,62.0,9.0,1026.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7.7,14.0,1.0,61.0,9.9,68.0,24.0,1016.4,11.8,74.0,22.0,1018.3,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-3.4,13.5,0.0,31.0,5.4,77.0,9.0,1032.5,12.8,45.0,13.0,1030.5,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8.8,19.5,0.0,43.0,15.0,65.0,26.0,1023.4,19.3,54.0,24.0,1021.5,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5.7,14.8,1.2,52.0,9.5,94.0,15.0,1017.0,14.0,62.0,31.0,1015.4,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.0,16.3,0.0,26.0,7.0,77.0,6.0,1026.2,15.5,47.0,9.0,1022.9,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8.2,14.8,0.0,37.0,12.2,57.0,22.0,1011.9,12.2,88.0,20.0,1009.7,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.2,16.5,0.0,41.0,10.8,76.0,13.0,1018.2,12.4,78.0,22.0,1014.5,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.5,23.0,0.0,37.0,8.5,83.0,7.0,1028.8,21.6,51.0,19.0,1015.3,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
